id,name,votes,rating,phone,address,zip,cuisine
257,Cesar's Killer Margaritas,52,3.3,(773) 248-2835,"3166 N. Clark Street, Chicago",60657,Mexican
258,Lalo's Mexican Restaurant,90,3.4,(312) 455-9380,"733 W. Maxwell Street, Chicago",60607,Mexican
259,Cheddars Casual Cafe,74,3.7,(630) 378-5555,105 Remington Boulevard,60440,American
260,Thai 55th Restaurant,101,3.6,(773) 363-7119,"1607 E. 55th Street, Chicago",60615,"Asian,Thai"
261,Cooper's Hawk Winery & Restaurant,97,3.9,(630) 245-8000,1740 Freedom Drive,60563,"American,Italian"
262,Rock Bottom Brewery,81,3.6,(630) 836-1380,28256 Diehl Road,60555,"American,Burger,Sandwich"
263,Lito's Empanadas,97,3.9,(773) 857-1337,"2566 N. Clark Street, Chicago",60614,Latin American
265,Jake Melnick's Corner Tap,255,4,(312) 266-0400,"41 E. Superior Street, Chicago",60611,"American,BBQ,Bar Food"
266,Cafe Pyrenees,89,3.5,(847) 362-2233,1762 N. Milwaukee Avenue,60048,French
267,RM Champagne Salon,25,3.2,(312) 243-1199,"116 N. Green Street, Chicago",60607,French
268,Club Lago,84,4.1,(312) 951-2849,331 W. Superior Street,60610,"Italian,Bar Food,Seafood"
269,Manny's Deli,8,2.3,(773) 582-4450,"Chicago Midway International Airport, Main Terminal, Concourse A, Gate A5, Chicago",60638,"Sandwich,Deli"
270,Kohan Japanese Restaurant,72,3.7,(312) 421-6254,730 W. Maxwell Street,60607,"Japanese,Sushi"
271,Blackie's,62,3.4,(312) 786-1161,"755 S. Clark Street, Chicago",60605,"American,Italian"
272,Podhalanka,72,3.6,(773) 486-6655,"1549 W. Division Street, Chicago",60642,Polish
273,Sushi Mono,149,3.8,(630) 752-0102,230 W. Front Street,60187,"Japanese,Seafood,Sushi"
274,Thai Noodles Cafe,118,4.2,(847) 362-3494,318 S. Milwaukee Avenue,60048,"Asian,Thai"
275,Ach-N-Lou's Pizza Pub,192,4.2,(630) 898-2626,1592 N. Farnsworth Avenue,60505,Pizza
276,Edzo's Burger Shop,258,4.4,(847) 864-3396,1571 Sherman Avenue,60201,"Burger,Sandwich"
277,Mott Street,12,3.2,(773) 687-9977,"1401 N. Ashland Avenue, Chicago",60622,"Asian,New American"
278,Hopvine Brewing Company,7,2.9,(630) 229-6030,4030 Fox Valley Center Road,60504,Bar Food
279,Carriage House,70,3.5,(773) 384-9700,"1700 W. Division Street, Chicago",60622,Southern
280,The Winchester,16,3.2,(773) 698-8703,"1001 N. Winchester Avenue, Chicago",60622,American
281,Claddagh Irish Pub,103,3.4,(630) 208-0337,"Algonquin Commons, 1702 Commons Drive",60134,"Irish,Pub Food"
282,Quay,47,3.9,(312) 981-8400,"465 E. Illinois Street, Chicago",60611,"New American,Seafood"
283,Rub's Backcountry Smokehouse,85,3.8,(773) 675-1410,"6954 N. Western Avenue, Chicago",60645,BBQ
284,Chicago's Home of Chicken & Waffles II,77,3.8,(708) 524-3300,543 Madison Street,60302,"American,Southern"
285,Tacos El Norte,204,4.3,(847) 726-9114,213 S. Rand Road,60047,Mexican
287,Al Bawadi Restaurant,405,3.8,(708) 599-1999,7216 W. 87th Street,60455,Middle Eastern
288,Chinese Kitchen,199,4.2,(630) 961-5448,"1003 W. Ogden Avenue, Suite B",60563,Chinese
289,Pei Wei Asian Diner,20,2.9,(312) 660-3100,"227 E. Ontario Street, Suite A, Chicago",60611,Asian
290,Jack Straws Pizza & Sandwiches,131,3.7,(630) 668-2212,221 S. Naperville Road,60187,"Burger,Pizza,Sandwich"
291,Laschet's Inn,140,4.2,(773) 478-7915,2119 W. Irving Park Road,60618,German
292,Tava Restaurant,58,4.1,(847) 966-8282,7172 W. Dempster Street,60053,Indian
293,Booby's Charcoal Rib,85,4.1,(847) 966-4733,8161 N. Milwaukee Avenue,60714,"BBQ,Sandwich"
294,Margarita's Restaurant,22,3.3,(708) 418-2650,19606 Burnham Avenue,60411,Mexican
295,Miss Asia,56,3.5,(773) 248-3999,"434 W. Diversey Parkway, Chicago",60614,"Thai,Asian"
296,Armand's Pizzeria,75,3.2,(847) 342-0664,"70 N. Vail Avenue, Arlington Heights",60005,"Italian,Pizza,Sandwich"
297,The Allis,11,3.2,(312) 521-8000,"SoHo House Chicago, 113-125 N. Green Street, Chicago",60607,"American,Sandwich"
298,Friends Sushi,311,3.7,(312) 787-8998,"710 N. Rush Street, Chicago",60611,"Japanese,Sushi,Teriyaki"
299,Black Bull,27,3.3,(773) 227-8600,"1721 W. Division Street, Chicago",60622,"Spanish,Tapas"
300,Bom Bolla,5,3.1,(773) 698-6601,"1501 N. Milwaukee Avenue, Chicago",60622,"Spanish,Tapas"
301,Dozika,84,3.6,(847) 869-9740,601 Dempster Street,60201,"Asian,Japanese,Thai"
302,Golden Nugget Pancake House,27,3.2,(773) 252-8903,"2406 W. Diversey Avenue, Chicago",60647,"Diner,American"
303,Saranello's,42,3.3,(847) 777-6878,601 N. Milwaukee Avenue,60090,Italian
304,Beggars Pizza,76,3.7,(312) 588-0055,"310 S. Clinton Street, Chicago",60661,"Italian,Pizza"
305,Sushi Thaime,81,3.6,(708) 425-8228,4959 W. 95th Street,60453,"Japanese,Sushi,Thai"
306,Dengeo's,117,4,(847) 677-7911,3301 W. Main Street,60076,"Greek,American,Burger,BBQ,Sandwich"
307,Acre,77,3.2,(773) 334-7600,"5308 N. Clark Street, Chicago",60640,New American
308,Bridgeport Restaurant,32,3.2,(773) 247-2826,"3500 S. Halsted Street, Chicago",60609,American
309,Meson Sabika,595,3.9,(630) 983-3000,1025 Aurora Avenue,60540,"Spanish,Tapas"
310,Won Kow,95,3.9,(312) 842-7500,"2237 S. Wentworth Avenue, Chicago",60616,"Asian,Chinese,Dim Sum"
311,Flour and Stone,29,3,(312) 822-8998,"355 E. Ohio Street, Chicago",60611,Pizza
312,Letizia's Natural Bakery,97,3.5,(773) 342-1011,"2144 W. Division Street, Chicago",60622,"American,Italian"
313,Taco Joint,60,3.6,(312) 337-8226,"158 W. Ontario Street, Chicago",60654,Mexican
314,Melrose Restaurant,112,3.4,(773) 327-2060,"3233 N. Broadway Street, Chicago",60657,American
315,El Gallo Tapatio II,39,3.7,(708) 371-9668,13642 Cicero Avenue,60445,Mexican
316,Santiago's Mexican Restaurant,78,3.6,(708) 354-0700,"24 W. Calendar Avenue, Chicago",60525,Mexican
317,Zaleski & Horvath Market Cafe,58,3.5,(773) 538-7372,"1126 E. 47th Street, Chicago",60653,"Deli,Sandwich,Cafe"
318,ROOF on theWit,50,3.3,(312) 239-9501,"theWit Hotel, 201 N. State Street, Chicago",60601,New American
319,Buca di Beppo,93,3.5,(708) 349-6262,15350 S. 94th Avenue,60462,Italian
320,Meli Cafe,352,3.8,(312) 454-0748,"301 S. Halsted Street, Chicago",60661,"American,Healthy Food"
321,Westwood Tavern & Tap,90,3.4,(847) 969-9500,1385 Meacham Road,60173,"American,Asian,Burger,Sushi"
322,Summer Noodle & Rice,48,4.1,(773) 761-8500,"1123 W. Granville Avenue, Chicago",60660,"Asian,Thai"
323,Champps Restaurant & Bar,84,3.5,(708) 873-0033,16165 S. La Grange Road,60467,"American,Burger"
324,Sesame Inn,65,3.6,(708) 229-2373,2941 W. 95th Street,60805,"Chinese,Japanese,Thai,Sushi"
325,The Local Chicago,50,3.5,(312) 280-8887,"198 E. Delaware Plaza, Chicago",60611,American
326,Pinstripes,117,3.6,(847) 480-2323,1150 Willow Road,60062,American
327,Plush Horse Ice Cream,94,4.6,(708) 448-0550,12301 South 86th Ave,60464,"Desserts,Ice Cream"
328,Little Ricky's Rib Joint,138,3.6,(847) 784-1444,540 Lincoln Avenue,60093,"American,BBQ"
329,Flossmoor Station Brewing Company,121,4.2,(708) 957-2739,1035 Sterling Avenue,60422,American
330,Uncle Mike's Place,75,4.1,(312) 226-5318,"1700 W. Grand Avenue, Chicago",60622,"Diner,American,Sandwich"
331,Joy's Noodles and Rice,607,3.9,(773) 327-8330,"3257 N. Broadway Street, Chicago",60657,Thai
332,Quartino,1025,3.9,(312) 698-5000,"626 N. State Street, Chicago",60654,"Italian,Pizza"
333,One North Kitchen and Bar,40,3.5,(312) 750-9700,"1 N. Wacker Drive, Chicago",60606,"American,Seafood"
334,Preservation Bread and Wine,79,4,(630) 208-1588,513 S. Third Street,60134,"Tapas,Sandwich"
335,Cai,37,3.5,(312) 326-6888,"2100 S. Archer Avenue, Chicago",60616,"Chinese,Dim Sum"
336,Masada,7,2.6,(773) 697-8397,"2206 N. California Avenue, Chicago",60647,Middle Eastern
337,Ara On,67,3.7,(312) 781-7300,"160 W. Adams Street, Chicago",60603,"French,Asian,Sushi"
339,Plymouth Restaurant & Bar,71,3.6,(312) 362-1212,"327 S. Plymouth Court, Chicago",60604,"American,Burger"
340,Bottlefork,20,3.3,(312) 955-1900,"441 N. Clark Street, Chicago",60626,"American,Bar Food"
341,Dozeli Pizzeria,131,4.4,(708) 755-9540,3324 Chicago Road,60411,"Pizza,Burger,American"
342,Pete Miller's Seafood & Prime Steak,74,3.5,(847) 243-3700,412 N. Milwaukee Avenue,60090,"Seafood,Steakhouse"
343,Chicago Q,303,4,(312) 642-1160,"1160 N. Dearborn Street, Chicago",60610,"American,BBQ"
344,Il Forno Pizza & Pasta,103,4,(847) 940-8611,"750 Osterman Avenue, Suite A, Deerfield",60015,"Italian,Pizza"
345,Millrose Restaurant,82,3.3,(847) 382-7673,"45 S. Barrington Road, South Barrington",60010,American
346,Thai Bowl,104,3.5,(312) 226-5865,"1049 W. Taylor Street, Chicago",60607,Thai
347,Tavern On La Grange,112,2.4,(708) 469-7750,5403 S. LaGrange Road,60525,"American,Bar Food"
348,Bangkok Village,58,3.5,(630) 369-9756,"22 E. Chicago Avenue, Suite 122",60540,Thai
349,Roditys,108,3.7,(312) 454-0800,"222 S. Halsted Street, Chicago",60661,"Greek,Mediterranean"
350,Franks For The Memories,73,3.8,(847) 949-9464,645 E. Hawley Street,60060,"American,Burger"
351,Dusties Southern Style Buffet,190,3.9,(708) 228-5500,4012 Lincoln Highway,60443,Southern
352,Mama Thai,227,3.8,(708) 386-0100,1112 Madison Street,60302,Thai
353,Vivere,86,3.5,(312) 332-4040,"Italian Village, 71 W. Monroe Street, Chicago",60603,Italian
354,Lawry's the Prime Rib,291,3.6,(312) 787-5000,"100 E. Ontario Street, Chicago",60611,Steakhouse
355,The Boarding House,47,4.1,(312) 280-0720,720 N. Wells Street,60654,American
356,26th Street Sugar Shack,15,3.1,(312) 225-6568,"630 W. 26th Street, Chicago",60616,"Desserts,Ice Cream"
357,Miramar Bistro,99,3.5,(847) 433-1078,301 Waukegan Avenue,60040,French
358,Renaldi's Pizza Pub,91,3.5,(773) 248-2445,"2827 N. Broadway Street, Chicago",60657,"Italian,Pizza"
359,Flash Taco,85,2.3,(773) 772-1997,"1570 N. Damen Avenue, Chicago",60622,"Fast Food,Mexican"
360,Barolo Restaurant,139,3.6,(815) 729-3606,"2765 Black Road, Joliet",60435,"Italian,Seafood,Steakhouse"
361,Retro Bistro,92,3.6,(847) 439-2424,"Mt. Prospect Commons, 1746 W. Golf Road, Mt Prospect",60056,French
362,Sushi Nest,154,3.8,(630) 833-5088,142 N. York Road,60126,"Japanese,Sushi"
363,Harmony Grill,89,3.7,(773) 525-2508,"3159 N. Southport Avenue, Chicago",60657,American
364,Curry Hut,89,3.5,(847) 432-2889,410 Sheridan Road,60040,"Indian,Tibetan"
365,GreenRiver,8,3.3,(312) 337-0101,"Northwestern Memorial Hospital, 259 E. Erie Street, 18th Floor, Chicago",60611,New American
366,Cucina Biagio,60,3.7,(708) 867-4542,7319 W. Lawrence Avenue,60706,Italian
367,Bravo! Cucina Italiana,98,3.5,(847) 724-8400,2600 Navy Boulevard,60026,Italian
368,Front Street Cantina,109,3.7,(630) 369-5218,15 W. Jefferson Avenue,60540,Mexican
369,Ari's Kitchen,17,3.1,(630) 340-3569,362 N. Randall Road,60542,"American,Greek"
370,Devil Dawgs,25,3.2,(312) 583-9100,"767 S. State Street, Chicago",60605,American
371,Tom & Eddie's,90,3.8,(630) 705-9850,348 Yorktown Shopping Center,60148,"American,Burger"
372,Emmett's Tavern & Brewing Co,127,3.6,(847) 428-4500,128 W. Main Street,60118,American
373,Moe Joe's,148,3.5,(815) 230-2790,24033 W. Lockport Steet,60544,"Caribbean,Cajun"
374,Barraco's,139,4.1,(708) 424-8182,3701 W. 95th Street,60805,"Pizza,Italian"
375,Mystic Celt,91,3.5,(773) 529-8550,"3443 N. Southport Avenue, Chicago",60657,"Irish,American"
376,Intelligentsia Coffee,185,4.2,(312) 920-9332,"53 E. Randolph Street, Chicago",60601,Cafe
377,Winberie's Restaurant & Bar,137,3.7,(708) 386-2600,151 N. Oak Park Avenue,60301,American
378,Mellow Yellow,85,3.3,(773) 667-2000,"1508 E. 53rd Street, Chicago",60615,"American,Burger"
379,Javier's Sabor Mexicano & Agave Bar,180,3.8,(847) 255-7075,8 W. Miner Street,60004,Mexican
380,Bavaria Hof,56,2.8,(847) 891-7997,933 S. Roselle Road,60193,German
381,Michael's,114,4.3,(773) 929-4149,"4091 N. Broadway, Chicago",60613,"Pizza,Italian"
382,Barba Yianni Grecian Taverna,97,3.6,(773) 878-6400,"4761 N. Lincoln Avenue, Chicago",60625,"Greek,Mediterranean"
383,Cafe Bella,68,4.6,(773) 292-5040,"3311 W. Fullerton Avenue, Chicago",60647,"Cafe,American"
384,T L's Four Seasons Chinese,186,3.8,(630) 830-1988,110 W. Bartlett Avenue,60103,"Chinese,Japanese,Sushi"
385,Penny's Noodle Shop,98,3.6,(773) 281-8448,950 W. Diversey Parkway,60614,"Asian,Thai"
386,Tango,93,3.5,(630) 848-1818,5 W. Jackson Avenue,60540,"Tapas,Argentine"
387,Joy Yee's Noodles,507,3.9,(847) 733-1900,521 Davis Street,60201,"Chinese,Thai"
388,New Wave Coffee,85,3.7,(773) 549-0686,"2557 N. Milwaukee Avenue, Chicago",60647,"Cafe,Sandwich"
389,III Forks,59,3.4,(312) 938-4303,"180 N. Field Boulevard, Chicago",60601,"Steakhouse,Seafood"
391,Bulldogs Grill,25,3.2,(847) 223-2388,217 Center Street,60030,"Burger,American"
392,Oh Fusion,19,3,(773) 880-5341,"3911 N. Sheridan Road, Chicago",60613,"Seafood,Thai"
393,Riganato Old World Grille,61,4.5,(331) 248-0191,700 E. State Street,60134,"Greek,Italian,Mediterranean"
394,Udupi Palace,46,3.4,(773) 338-2152,2543 W. Devon Avenue,60659,Indian
395,Capannari Ice Cream,199,4.2,(847) 392-2277,10 S. Pine Street,60056,"Desserts,Ice Cream"
396,De Marco's,65,3.7,(630) 285-9200,5N105 Route 53,60143,Italian
397,Poag Mahone's,68,3.8,(312) 566-9100,333 S. Wells Street,60606,"American,Burger,Sandwich"
398,Oysy Sushi,411,3.5,(312) 670-6750,50 E. Grand Avenue,60611,"Asian,Japanese,Sushi"
399,Egg Basket Pancake House,93,3.7,(630) 483-1200,"880 S. Barrington Road, Streamwood",60107,American
400,Tuscany,75,3.7,(847) 465-9988,550 S. Milwaukee Avenue,60090,"Italian,Pizza"
402,The Drinkingbird,12,3.2,(773) 472-9920,"2201 N. Clybourn Avenue, Chicago",60614,American
403,Giacomo's Ristorante,135,3.8,(847) 390-7330,740 N. Wolf Road,60016,Italian
404,Anong Thai Cuisine,93,4.1,(773) 292-5007,"2532 N. California Avenue, Chicago",60647,Thai
405,Sushi House,60,3.6,(630) 221-8986,281 Rice Lake Square,60187,"Japanese,Sushi"
406,Papaspiros,103,3.4,(708) 358-1700,728 Lake Street,60301,Greek
407,Niche,114,3.5,(630) 262-1000,14 S. Third Street,60134,New American
408,Umai,30,2.9,(312) 986-8888,"730 S. Clark Street, Chicago",60605,"Japanese,Sushi"
409,The Aviary,133,4.9,(312) 226-0868,"953 W. Fulton Market, Chicago",60607,New American
410,JuRin,197,4.2,(847) 488-1290,588 Randall Road,60177,"Japanese,Sushi"
411,El Nuevo Mexicano,95,3.7,(773) 528-2131,"2914 N. Clark Street, Chicago",60657,"Latin American,Mexican"
413,Great Seas Chinese Restaurant,90,3.9,(773) 478-9129,"3254 W. Lawrence Avenue, Chicago",60625,"Asian,Chinese"
414,El Hefe Super Macho Taqueria,20,3.1,(312) 548-6841,"15 W. Hubbard Street, Chicago",60654,Mexican
415,Granite City Food & Brewery,9,2.9,(630) 523-5700,801 N. Plaza Drive,60173,American
416,The Onion Pub & Brewery,70,3.4,(847) 381-7308,22221 N Pepper Rd,60010,"American,Pub Food"
417,Burrito Beach,39,3.3,(312) 335-0668,"200 E. Ohio Street, Chicago",60611,"Mexican,Southwestern"
418,Prost!,40,3.5,(773) 880-9900,"2566 N. Lincoln Avenue, Chicago",60614,German
419,Lao Shanghai Restaurant,41,3.5,(312) 808-0830,2163 S. China Place,60616,"Asian,Chinese"
420,Sprinkles Cupcakes,181,4.2,(312) 573-1600,"50 E. Walton Street, Chicago",60611,Desserts
421,El Nuevo Borinquen Restaurant,90,3.8,(773) 227-6038,"1720 N. California Avenue, Chicago",60647,Puerto Rican
422,Baffo - Eataly,10,3.1,(312) 521-8701,"Eataly, 44 E. Grand Avenue, Chicago",60611,Italian
423,Mi Tierra,82,3.3,(773) 929-7955,1039 W. Belmont Avenue,60657,Mexican
424,Thai Gourmet,93,4.3,(847) 816-3999,226 Peterson Road,60048,Thai
425,India House,62,3.3,(847) 278-0760,"721 W. Golf Road, Hoffman Estates",60169,Indian
426,Kokopelli,29,3.4,(773) 698-7670,"1324 N. Milwaukee Avenue, Chicago",60622,Mexican
427,Chowpatti Vegetarian Restaurant,81,3.7,(847) 640-9554,"Chowpatti Plaza, 1035 S. Arlington Heights Road",60005,"Indian,Italian,Mexican,Middle Eastern,American"
428,Spoon Thai,124,3.6,(773) 769-1173,4608 N. Western Avenue,60625,"Asian,Thai"
429,Moy Goy Inn,109,4.2,(708) 354-5992,719 W. Hillgrove Avenue,60525,Chinese
430,Pita House Restaurant,33,3.4,(630) 576-5059,340 E. Roosevelt Road,60148,Middle Eastern
431,Rock Bottom Brewery,242,3.6,(312) 755-9339,"1 W. Grand Avenue, Chicago",60610,"American,Burger,Sandwich"
432,Taco Grill & Salsa Bar,85,4.1,(630) 353-0964,111 W. Ogden Avenue,60559,Mexican
433,L'Appetito,54,3.5,(312) 787-9881,"30 E. Huron Street, Chicago",60611,"Italian,Sandwich,Pizza,Deli"
435,Blueberry Hill Pancake House,70,4,(630) 734-1300,"7340 Route 83, Chicago",60561,American
436,Jimmy's Charhouse,72,3.4,(847) 549-9900,2290 Point Boulevard,60123,"American,BBQ"
437,Lucia's Ristorante,141,3.8,(773) 292-9700,"1825 W. North Avenue, Chicago",60622,"Italian,Pizza,Sandwich"
438,Village Tavern & Grill,84,4.2,(630) 668-1101,291 S. Schmale Road,60188,American
439,Hot Spot Hot Dogs,119,3.6,(630) 690-3644,1030 Fountain View Drive,60188,Fast Food
440,Chef's Burger Bistro,26,3.2,(312) 374-3092,"164 E. Grand Avenue, Chicago",60611,"American,Burger"
441,Vertigo Sky Lounge,32,3.3,(312) 202-6060,"Dana Hotel and Spa, 2 W. Erie Street",60654,"New American,Bar Food"
442,Bang Bang Pie Shop,71,4.9,(773) 276-8888,"2051 N. California Avenue, Chicago",60647,"American,Bakery"
443,Parthenon,236,3.6,(312) 726-2407,"314 S. Halsted Street, Chicago",60661,"Greek,Mediterranean"
444,Matsuya,96,3.8,(773) 477-1652,3242 N. Clark Street,60657,"Asian,Japanese,Sushi"
445,Colonial Cafe,50,3.4,(630) 420-7722,"8 W. Gartner Road, Suite 104",60540,"American,Ice Cream"
446,Thai Sookdee,106,3.8,(847) 866-8012,1016 Church Street,60201,Thai
447,The Halal Guys,4,2.8,(312) 877-5575,"49 W. Division Street, Chicago",60610,"Middle Eastern,Mediterranean"
448,Kappy's American Grill,81,3.4,(847) 470-1900,7200 W. Dempster Street,60053,American
449,Allende Restaurant,90,3.6,(773) 477-7114,"2408 N. Lincoln Avenue, Chicago",60614,Mexican
450,Ristorante Bottaio,113,3.8,(847) 573-1800,"946 N. Milwaukee Avenue, Libertyville",60048,Italian
451,Baisi Thai,56,3.2,(312) 642-5030,"900 Shops, 900 N. Michigan Avenue, 6th Floor, Chicago",60611,"Thai,Japanese,Chinese"
452,Ron of Japan,80,3.4,(312) 644-6500,"230 E. Ontario Street, Chicago",60611,"Japanese,Steakhouse"
453,Johnnie's Beef,68,3.9,(847) 357-8100,"1935 S. Arlington Heights Road, Arlington Heights",60005,"American,Sandwich"
454,Chicago Chop House,312,3.4,(312) 787-7100,60 W. Ontario Street,60654,"Seafood,Steakhouse"
455,Thipi Thai,147,3.8,(708) 588-1002,25 W. Calendar Court,60525,Thai
456,LOKaL,80,3.6,(773) 904-8113,"1904 W. North Avenue, Chicago",60622,American
457,Naansense,35,3.6,(312) 578-8825,"171 N. Wells Street, Chicago",60606,Indian
458,New York Delicatessen,54,3.8,(773) 799-8642,"2921 N. Clark Street, Chicago",60657,"Cafe,Sandwich,Deli"
459,Ahjoomah's Apron,8,3,(312) 326-2800,218 W. Cermak Road,60616,Korean
460,Graziano's,94,3.5,(847) 647-4096,5960 W. Touhy Avenue,60714,"Italian,Seafood"
461,Mustard's Last Stand,147,3.7,(847) 864-2700,1613 Central Street,60201,American
462,JD's Q & Brew,36,3.2,(847) 670-0100,"286 West Rand Road, Arlington Heights",60004,"American,BBQ,Burger"
463,Margie's Candies,61,4.3,(773) 348-0400,"1813 W. Montrose Avenue, Chicago",60613,"Ice Cream,Sandwich"
464,Bongiorno's Italian Deli & Pizzeria,39,3.5,(312) 755-1255,"405 N. Wabash Avenue, Chicago",60611,"Pizza,Sandwich,Deli,Italian"
465,Momotaro,21,3.3,(312) 733-4818,"820 W. Lake Street, Chicago",60607,"Japanese,Sushi"
466,McCormick & Schmick's,67,3.2,(630) 571-3700,3001 Butterfield Road,60523,"Steakhouse,Seafood"
467,Omega Restaurant,92,3.5,(630) 963-0300,1300 Ogden Avenue,60515,"American,Bakery"
468,Pizzeria Brandi,87,3.7,(312) 794-5900,"67 E. Cermak Road, Chicago",60616,"Italian,Pizza"
469,Basilico Ristorante,59,3.8,(708) 452-6400,"Cumberland Professional Center, 4701 N. Cumberland Avenue, Chicago",60706,Italian
470,Sarks in the Park,120,3.5,(773) 404-9000,"444 W. Fullerton Parkway, Chicago",60614,American
471,Dung Gia,95,3.7,(847) 803-4402,1436 Miner Street,60016,Vietnamese
472,Red Door,26,3.4,(773) 697-7221,"2118 N. Damen Avenue, Chicago",60647,"New American,Bar Food"
473,Johnny's Kitchen & Tap,86,4,(847) 699-9999,1740 Milwaukee Avenue,60025,American
474,Wild Fish,93,3.5,(847) 317-9453,"730 Waukegan Road, Deerfield",60015,"Sushi,Japanese"
475,Julius Meinl,42,3.7,(773) 868-1876,"4363 N. Lincoln Avenue, Chicago",60618,Cafe
476,The Wiener's Circle,339,3.7,(773) 477-7444,"2622 N. Clark Street, Chicago",60614,"Fast Food,American"
478,Rudy's Bar and Grill,60,3.5,(312) 332-8111,"69 E. Madison Street, Chicago",60603,"American,Bar Food,Burger"
479,Frances' Restaurant & Deli,101,3.7,(773) 248-4580,"2552 N. Clark Street, Chicago",60614,American
480,Peggy Kinnanes Irish Restaurant & Pub,111,3.4,(847) 577-7733,8 N. Vail Avenue,60005,Irish
481,Perogi Heaven,60,4,(312) 263-9305,"169 N. Wells Street, Chicago",60606,Polish
482,Kabul House,76,4.3,(847) 674-3830,4949 Oakton Street,60077,Afghani
483,Olive Garden,66,3.4,(847) 619-9095,1925 E. Golf Road,60173,Italian
484,Dollop Coffee Co.,24,3.3,(773) 248-6300,"824 W. Belmont Avenue, Chicago",60657,Cafe
485,Grecian Kitchen,36,3.4,(847) 677-5507,"3938 W. Dempster Street, Chicago",60076,"American,Greek"
