id,name,release date,director,duration,genre
modern_times,Modern Times,"Feb 25, 1936 Wide","Charlie Chaplin,Charles Chaplin",1 hr. 27 min.,"Classics,Comedy"
poor_little_rich_girl_the_barbara_hutton_story,Poor Little Rich Girl: The Barbara Hutton Story,"Nov 16, 1987 Wide",Charles Jarrott,4 hr.,Drama
1205971-camille,Camille,"Apr 10, 2009 Wide",Gregory Mackenzie,1 hr. 31 min.,"Action & Adventure,Comedy"
the-walking-dead,The Walking Dead,"Mar 13, 1936 Wide",Michael Curtiz,,"Drama,Horror,Classics,Science Fiction & Fantasy"
suzy,Suzy,"Jun 26, 1936 Wide",George Fitzmaurice,1 hr. 39 min.,"Drama,Action & Adventure,Romance,Mystery & Suspense,Comedy"
world_of_suzie_wong,The World of Suzie Wong,"Nov 10, 1960 Wide",Richard Quine,2 hr. 9 min.,"Drama,Art House & International,Classics"
1003441-camille,Camille,"Jan 1, 1936 Wide",George Cukor,1 hr. 48 min.,"Drama,Romance,Classics"
1058635-1058635-walking_dead,The Walking Dead,"Jun 1, 1994 Wide",Preston A. Whitmore II,1 hr. 29 min.,Drama
camille-1984,Camille,"Dec 11, 1984 Wide",Desmond Davis,,"Drama,Television,Romance"
antboy_revenge_of_the_red_fury,Antboy: Revenge of the Red Fury,"Jul 3, 2015 Limited",Ask Hasselbalch,,"Action & Adventure,Kids & Family,Comedy"
1068779-dead_man_walking,Dead Man Walking,"Dec 29, 1995 Wide",Tim Robbins,2 hr.,"Mystery & Suspense,Drama"
fury_2015,Fury,"Oct 17, 2014 Wide",David Ayer,,"Drama,Action & Adventure"
kaseki-no-mori,Kaseki no mori (The Petrified Forest),"Sep 1, 1973 Wide",Masahiro Shinoda,,Drama
mad_max_fury_road,Mad Max: Fury Road,"May 15, 2015 Wide",George Miller,,"Action & Adventure,Horror"
the_petrified_forest,The Petrified Forest,"Feb 8, 1936 Wide",Archie Mayo,1 hr. 23 min.,"Drama,Romance,Classics"
libeled_lady,Libeled Lady,"Jan 1, 1936 Wide",Jack Conway,1 hr. 38 min.,"Classics,Comedy"
way_out_west,Way Out West,"Apr 16, 1937 Limited",James W. Horne,,"Western,Classics,Comedy,Special Interest"
heidi-2006,Heidi,"Aug 19, 2005 Limited",Paul Marcus,1 hr. 46 min.,Kids & Family
1016758-prisoner_of_zenda,The Prisoner of Zenda,"May 25, 1979 Wide",Richard Quine,,"Action & Adventure,Comedy"
day_at_the_races,A Day at the Races,"Jun 1, 1937 Wide",Sam Wood,1 hr. 51 min.,"Musical & Performing Arts,Classics,Comedy"
1016757-prisoner_of_zenda,The Prisoner of Zenda,"Nov 14, 1952 Wide",Richard Thorpe,,"Classics,Action & Adventure"
10006780-lost_horizon,Lost Horizon,"Mar 17, 1973 Wide",Charles Jarrott,2 hr. 30 min.,"Drama,Action & Adventure,Musical & Performing Arts,Science Fiction & Fantasy"
1048538-heidi,Heidi,"Jul 18, 1993 Wide","Michael Ray Rhodes,Michael Rhodes",3 hr. 20 min.,"Drama,Kids & Family"
1009437-heidi,Heidi,"Oct 15, 1937 Wide",Allan Dwan,1 hr. 28 min.,"Drama,Kids & Family,Classics"
lost_horizon,Lost Horizon,"Sep 1, 1937 Wide",Frank Capra,2 hr. 12 min.,"Drama,Action & Adventure,Mystery & Suspense,Classics,Science Fiction & Fantasy"
10003925-dead_end,Dead End,"Sep 26, 2003 Wide","Jean-Baptiste Andrea,Fabrice Canepa,Jean-Bapiste Andrea",1 hr. 25 min.,"Horror,Mystery & Suspense,Comedy"
1016756-prisoner_of_zenda,The Prisoner of Zenda,"Sep 3, 1937 Wide","Ronald Colman,Richard Thorpe,John Cromwell,George Cukor,W.S. Van Dyke",1 hr. 41 min.,"Drama,Action & Adventure,Classics"
seaside_swingers,Every Day's a Holiday (Seaside Swingers) (The Adventures of Tim),"May 30, 1965 Wide",James Hill,,Comedy
loro-di-napoli,The Gold of Naples (L'oro di Napoli) (Every Day's a Holiday),"Jan 1, 1955 Wide",Vittorio De Sica,,"Art House & International,Comedy"
1005395-dead_end,Dead End,"Aug 27, 1937 Wide","Yoon Yeo-Chang,William Wyler",1 hr. 36 min.,"Drama,Mystery & Suspense,Classics"
1070827-captains_courageous,Captains Courageous,"Apr 21, 1996 Wide",Michael Anderson,1 hr. 33 min.,"Drama,Action & Adventure,Television,Kids & Family,Comedy"
schneewittchen-snow-white-and-the-seven-dwarfs,Schneewittchen (Snow White and the Seven Dwarfs),"Oct 6, 1961 Wide",Gottfried Kolditz,,"Kids & Family,Romance,Art House & International,Science Fiction & Fantasy"
1048445-snow_white_and_the_seven_dwarfs,Snow White and the Seven Dwarfs,"Dec 21, 1937 Wide","David Hand,William Cottrell,David D. Hand,Wilfred Jackson,Larry Morey,Perce Pearce,Ben Sharpsteen,Dorothy Ann Blank,Dick Richard,Walt Disney,Webb Smith,Richard Creedon,Merrill de Maris",1 hr. 23 min.,"Animation,Kids & Family,Classics,Science Fiction & Fantasy"
1003531-captains_courageous,Captains Courageous,"Jun 25, 1937 Wide",Victor Fleming,1 hr. 46 min.,"Classics,Action & Adventure"
topper_returns,Topper Returns,"Mar 21, 1941 Limited",Roy Del Ruth,1 hr. 27 min.,"Romance,Classics,Comedy,Drama,Mystery & Suspense,Science Fiction & Fantasy"
topper-takes-a-trip,Topper Takes a Trip,"Dec 29, 1938 Wide",Norman Z. McLeod,,"Romance,Science Fiction & Fantasy,Comedy"
1011495-kid_galahad,Kid Galahad,"Jan 1, 1962 Wide",Phil Karlson,1 hr. 35 min.,"Drama,Musical & Performing Arts,Classics"
the_prince_and_the_pauper_2007,The Prince and the Pauper,"Nov 11, 2007 Wide",James Quattrochi,1 hr. 32 min.,"Action & Adventure,Kids & Family"
true_confessions,True Confessions,"Jan 1, 1981 Wide",Ulu Grosbard,1 hr. 48 min.,"Mystery & Suspense,Drama"
internes-cant-take-money,Internes Can't Take Money (You Can't Take Money),"Apr 16, 1937 Wide",Alfred Santell,1 hr. 17 min.,"Mystery & Suspense,Drama"
1039132-kid_galahad,Kid Galahad,"May 29, 1937 Wide",Michael Curtiz,1 hr. 41 min.,"Drama,Classics"
tcm_presents_roman_holiday,Tcm Presents Roman Holiday,"Dec 1, 2015 Limited",William Wyler,,"Romance,Comedy,Special Interest"
true-confessions-of-a-hollywood-starlet,True Confessions of a Hollywood Starlet,"Aug 9, 2008 Wide","Tim Matheson,Barbara Lieberman",1 hr. 27 min.,"Drama,Television,Comedy"
what_we_did_on_our_holiday,What We Did on Our Holiday,"Jul 10, 2015 Limited","Andy Hamilton,Guy Jenkin",1 hr. 35 min.,Comedy
bringing_up_baby,Bringing Up Baby,"Feb 18, 1938 Wide",Howard Hawks,1 hr. 42 min.,"Romance,Classics,Comedy"
1158195-marie_antoinette,Marie Antoinette,"Oct 20, 2006 Wide",Sofia Coppola,,"Documentary,Drama"
holiday,Holiday,"Jun 15, 1938 Wide",George Cukor,1 hr. 36 min.,"Drama,Romance,Classics,Comedy"
true-confession,True Confession,"Jan 1, 1937 Wide",Wesley Ruggles,,"Drama,Classics,Comedy"
1016724-prince_and_the_pauper,The Prince and the Pauper,"May 8, 1937 Wide","Alan Hale,Barton MacLane,Billy Mauch,Bobby Mauch,Claude Rains,Eric Portman,Errol Flynn,Henry Stephenson,Leonard Willey,William Dieterle,William Keighley",1 hr. 58 min.,"Drama,Action & Adventure,Classics"
1021703-topper,Topper,"Jul 16, 1937 Wide",Norman Z. McLeod,,"Drama,Science Fiction & Fantasy,Comedy"
1013361-marie_antoinette,Marie Antoinette,"Aug 26, 1938 Limited","Van Dyke,David Grubin,W.S. Van Dyke,Julien Duvivier",2 hr. 40 min.,"Documentary,Drama,Romance,Classics"
nothing_sacred,Nothing Sacred,"Nov 25, 1937 Wide",William Wellman,1 hr. 15 min.,"Drama,Romance,Classics,Comedy"
you_cant_take_it_with_you_1938,You Can't Take It With You,"Aug 23, 1938 Wide",Frank Capra,2 hr. 6 min.,"Romance,Classics,Comedy"
good_earth,The Good Earth,"Jan 29, 1937 Wide","Gustav Machatý,Sam Wood,Sidney Franklin,Victor Fleming",2 hr. 18 min.,"Drama,Classics"
the_big_broadcast_of_1937,The Big Broadcast of 1937,"Oct 6, 1936 Wide",Mitchell Leisen,,Comedy
the-big-broadcast-of-1936,The Big Broadcast of 1936,"Sep 20, 1935 Wide",Norman Taurog,,"Musical & Performing Arts,Classics,Comedy"
the_animated_adventures_of_tom_sawyer_1998,The Animated Adventures of Tom Sawyer,"Jul 21, 1998 Wide","William R. Kowalchuk Jr.,Keith Ingham,Bill Kowalchuk",,"Animation,Kids & Family"
the_big_broadcast_of_1938,The Big Broadcast of 1937,"Jan 1, 2001 Wide",Mitchell Leisen,1 hr. 34 min.,"Drama,Romance,Musical & Performing Arts,Classics,Comedy"
room_service,Room Service,"Sep 21, 1938 Wide",William A. Seiter,,"Classics,Comedy"
if_i_were_king_1920,If I Were King,"Jan 1, 1920 Wide",J. Gordon Edwards,,Drama
1030307-rebecca_of_sunnybrook_farm,Rebecca of Sunnybrook Farm,"Jan 1, 1917 Wide","Marshall Nielan,Marshall Neilan",1 hr. 17 min.,"Drama,Classics,Comedy"
1000421-adventures_of_tom_sawyer,The Adventures of Tom Sawyer,"Feb 17, 1938 Wide","George Cukor,H.C. Potter,William Wellman,Norman Taurog",1 hr. 31 min.,"Action & Adventure,Kids & Family,Special Interest"
my_name_is_bill_w,My Name Is Bill W.,"Apr 30, 1989 Wide",Daniel Petrie,1 hr. 36 min.,Drama
my-bill,My Bill,"Jul 9, 1938 Wide",John Farrow,,"Drama,Romance,Classics"
1017295-rebecca_of_sunnybrook_farm,Rebecca of Sunnybrook Farm,"Mar 18, 1938 Wide",Allan Dwan,1 hr. 20 min.,"Kids & Family,Musical & Performing Arts,Classics,Comedy"
1098369-christmas_carol,A Christmas Carol,"Jan 1, 1999 Wide",David Hugh Jones,1 hr. 35 min.,"Drama,Science Fiction & Fantasy"
1063489-christmas_carol,A Christmas Carol,"Dec 17, 1984 Wide",Clive Donner,1 hr. 40 min.,"Drama,Television,Kids & Family,Science Fiction & Fantasy"
if_i_were_king,If I Were King,"Nov 11, 1938 Wide",Frank Lloyd,1 hr. 40 min.,"Drama,Action & Adventure,Classics"
the_sisters_2006,The Sisters,"Apr 14, 2006 Limited","Arthur Allan Seidelman,Arthur Allan Siedelman",1 hr. 53 min.,"Drama,Comedy"
10008502-christmas_carol,Disney's A Christmas Carol,"Nov 6, 2009 Wide",Robert Zemeckis,,"Drama,Animation,Kids & Family,Science Fiction & Fantasy"
tender_son_the_frankenstein_project_2011,Tender Son: The Frankenstein Project (Szelíd teremtés - A Frankenstein-terv),"May 19, 2010 Wide",Kornél Mundruczó,,"Art House & International,Drama"
sister_code,Sister Code,"May 8, 2015 Limited",Corey Grant,,"Drama,Romance,Comedy"
son_of_frankenstein,Son of Frankenstein,"Jan 1, 1939 Wide","Michael Gordon,Rowland V. Lee",1 hr. 39 min.,"Horror,Classics,Science Fiction & Fantasy"
sisters_2015,Sisters,"Dec 18, 2015 Wide","Em Cooper,Jason Moore",,"Drama,Comedy"
mrs-washington-goes-to-smith,Mrs. Washington Goes to Smith,"Aug 1, 2009 Wide",Armand Mastroianni,1 hr. 29 min.,"Television,Comedy"
tcm_presents_gone_with_the_wind,Tcm Presents Gone With The Wind,"Oct 1, 2014 Limited",Victor Fleming,,Special Interest
1009027-gullivers_travels,Gulliver's Travels,"Dec 22, 1939 Wide","Willard Bowsky,Dave Fleischer",1 hr. 14 min.,"Action & Adventure,Animation,Kids & Family,Classics,Comedy"
nitro_circus_the_movie_3d_2012,Nitro Circus: The Movie 3D,"Aug 8, 2012 Limited","Greg Godfrey,Gregg Godfrey,Jeremy Rawle",,"Documentary,Action & Adventure,Sports & Fitness,Comedy"
1069399-gullivers_travels,Gulliver's Travels,"Feb 4, 1996 Wide",Charles Sturridge,3 hr. 6 min.,"Action & Adventure,Television,Kids & Family,Science Fiction & Fantasy"
balada_triste_de_trompeta,The Last Circus,"Aug 19, 2011 Limited",Álex de la Iglesia,,"Drama,Art House & International,Comedy"
gullivers-travels-2010,Gulliver's Travels,"Dec 25, 2010 Wide",Rob Letterman,,"Action & Adventure,Science Fiction & Fantasy,Comedy"
at_the_circus,At the Circus,"Jun 1, 1939 Wide","Edward Buzzell,Edward N. Buzzell",,"Musical & Performing Arts,Classics,Comedy"
thelittleprincess1917,The Little Princess,"Nov 11, 1917 Wide",Marshall Neilan,50 min.,"Drama,Classics"
the_wizard_of_oz_1925,The Wizard of Oz,"Jan 1, 1925 Wide",Larry Semon,1 hr. 33 min.,"Action & Adventure,Kids & Family,Science Fiction & Fantasy,Comedy"
gone_with_the_wind,Gone With the Wind,"Dec 15, 1939 Wide","Victor Fleming,George Cukor,Sam Wood",3 hr. 42 min.,"Drama,Romance,Classics"
1012478-little_princess,The Little Princess,"Mar 10, 1939 Wide","William A. Seiter,Walter Lang",1 hr. 31 min.,"Drama,Kids & Family,Musical & Performing Arts,Classics,Comedy"
1061812-little_princess,A Little Princess,"Aug 4, 1995 Wide",Alfonso Cuarón,1 hr. 38 min.,"Drama,Kids & Family"
mr_smith_goes_to_washington,Mr. Smith Goes to Washington,"Oct 19, 1939 Wide",Frank Capra,2 hr. 10 min.,"Drama,Classics,Comedy"
the_hound_of_the_baskervilles_1980,The Hound of the Baskervilles,"Nov 30, 1980 Wide",Paul Morrissey,,"Action & Adventure,Television,Horror,Art House & International,Comedy"
1010004-hound_of_the_baskervilles,The Hound of the Baskervilles,"Jul 3, 1959 Wide",Terence Fisher,,"Art House & International,Mystery & Suspense,Classics"
1010002-hound_of_the_baskervilles,The Hound of the Baskervilles,"Mar 31, 1939 Wide",Sidney Lanfield,1 hr. 20 min.,"Drama,Horror,Mystery & Suspense,Classics"
the_wizard_of_oz_1939,The Wizard of Oz,"Aug 25, 1939 Wide","Mervyn LeRoy,King Vidor,Victor Fleming",1 hr. 41 min.,"Kids & Family,Musical & Performing Arts,Classics,Science Fiction & Fantasy"
last_remake_of_beau_geste,The Last Remake of Beau Geste,"Jul 15, 1977 Wide",Marty Feldman,,"Action & Adventure,Comedy"
1000325-adventures_of_huckleberry_finn,The Adventures Of Huckleberry Finn,"Jun 1, 1939 Wide",Richard Thorpe,,"Action & Adventure,Kids & Family"
beau_geste,Beau Geste,"Sep 15, 1939 Wide",William Wellman,1 hr. 54 min.,"Drama,Action & Adventure,Classics"
the-gunfight-at-dodge-city,The Gunfight at Dodge City,"Sep 24, 1959 Wide","Joseph M. Newman,Joseph Newman",1 hr. 21 min.,"Western,Classics"
buck-rogers,Buck Rogers,"Feb 6, 1939 Wide","Ford Beebe,Saul A. Goodkind,Ford I. Beebe",4 hr. 1 min.,"Action & Adventure,Kids & Family,Science Fiction & Fantasy"
roaring_twenties,The Roaring Twenties,"Jan 1, 1939 Wide","Raoul Walsh,Anatole Litvak",1 hr. 44 min.,"Drama,Mystery & Suspense,Classics"
1031435-adventures_of_huckleberry_finn,The Adventures of Huckleberry Finn,"Aug 3, 1960 Wide",Michael Curtiz,1 hr. 47 min.,"Drama,Action & Adventure,Kids & Family,Classics,Comedy"
buck_rogers_in_the_25th_century,Buck Rogers in the 25th Century,"Mar 30, 1979 Wide",Daniel Haller,1 hr. 30 min.,"Action & Adventure,Television,Musical & Performing Arts,Science Fiction & Fantasy"
tower-of-london,Tower of London,"Oct 24, 1962 Wide",Roger Corman,,"Drama,Horror"
1038520-tower_of_london,Tower of London,"Nov 17, 1939 Wide",Rowland V. Lee,1 hr. 33 min.,"Drama,Horror"
1006042-dodge_city,Dodge City,"Apr 8, 1939 Wide",Michael Curtiz,1 hr. 45 min.,"Western,Classics"
stagecoach1986,Stagecoach,"Jun 15, 1966 Wide","Gordon Douglas,Gordon M. Douglas",,"Western,Action & Adventure,Classics"
1019774-stagecoach,Stagecoach,"Mar 2, 1939 Wide",John Ford,1 hr. 40 min.,"Western,Drama,Action & Adventure,Classics"
la-vieille-fille-the-old-maid,La Vieille fille (The Old Maid),"Jan 12, 1972 Wide",Jean-Pierre Blanc,,"Romance,Art House & International,Comedy"
old_maid,The Old Maid,"Sep 2, 1939 Limited",Edmund Goulding,1 hr. 36 min.,"Drama,Classics"
adventures_of_sherlock_holmes,The Adventures of Sherlock Holmes,"Jan 1, 1939 Wide",Alfred L. Werker,1 hr. 23 min.,"Drama,Horror,Mystery & Suspense,Classics"
adventure_of_sherlock_holmes_smarter_brother,The Adventure of Sherlock Holmes' Smarter Brother,"Dec 14, 1975 Wide",Gene Wilder,1 hr. 31 min.,"Mystery & Suspense,Classics,Comedy"
foreign_correspondents,Foreign Correspondents,"Feb 17, 1999 Wide",Mark Tapio Kines,,"Drama,Romance"
juarez_stages_of_fear_2006,Juarez: Stages of Fear,"Jan 11, 2006 Wide","Pamela Yates,Cesar Alejandro",,"Documentary,Drama"
juarez,Juarez,"Jun 10, 1939 Wide",William Dieterle,2 hr. 12 min.,"Western,Drama,Romance,Classics"
grapes_of_wrath,The Grapes of Wrath,"Mar 15, 1940 Wide",John Ford,2 hr. 9 min.,"Drama,Classics"
you_cant_cheat_an_honest_man,You Can't Cheat an Honest Man,"Feb 18, 1939 Wide","Edward Cline,George Marshall,Edward F. Cline",,"Comedy,Romance"
road_to_juarez,Road To Juarez,"Apr 24, 2015 Limited","David A. Ponce de Leon,David De Leon",,"Mystery & Suspense,Action & Adventure"
pinocchio_1940,Pinocchio,"Feb 7, 1940 Wide","Hamilton Luske,Ben Sharpsteen,Norman Ferguson,Bill Roberts,T. Hee,Wilfred Jackson,Jack Kinney,Walt Disney",1 hr. 28 min.,"Animation,Kids & Family,Musical & Performing Arts,Science Fiction & Fantasy"
foreign_correspondent,Foreign Correspondent,"Aug 16, 1940 Wide",Alfred Hitchcock,2 hr.,"Drama,Action & Adventure,Romance,Mystery & Suspense,Classics"
1119026-pinocchio,Pinocchio,"Jan 1, 2002 Wide",Roberto Benigni,,"Kids & Family,Art House & International,Science Fiction & Fantasy,Comedy"
road_to_singapore_2001,Road To Singapore,"Jan 1, 2001 Wide",Victor Schertzinger,,"Drama,Romance,Musical & Performing Arts,Comedy"
1090438-rebecca,Rebecca,"Apr 13, 1997 Wide",Jim O'Brien,3 hr.,"Drama,Television,Mystery & Suspense"
1017293-rebecca,Rebecca,"Mar 27, 1940 Limited",Alfred Hitchcock,2 hr. 10 min.,"Drama,Mystery & Suspense,Classics"
philadelphia_story,The Philadelphia Story,"Dec 1, 1940 Wide",George Cukor,1 hr. 52 min.,"Romance,Classics,Comedy"
go_west,Go West,"Apr 28, 2006 Wide",Ahmed Imamovic,1 hr. 35 min.,"Western,Drama,Art House & International,Comedy,Special Interest"
great_dictator,The Great Dictator,"Jan 1, 1940 Wide",Charles Chaplin,2 hr. 6 min.,"Drama,Classics,Comedy"
road_to_singapore,Road to Singapore,"Jan 1, 1940 Wide",Victor Schertzinger,1 hr. 26 min.,"Classics,Comedy"
1089755-go_west,Go West,"Nov 1, 1925 Wide","Eddie Cline,Buster Keaton",1 hr. 10 min.,"Western,Classics,Comedy"
1008437-go_west,Go West,"Jun 1, 1940 Wide","Edward Buzzell,Edward N. Buzzell",1 hr. 21 min.,"Western,Musical & Performing Arts,Classics,Comedy"
dance_girl_dance,"Dance, Girl, Dance","Aug 30, 1940 Wide",Dorothy Arzner,1 hr. 28 min.,"Drama,Classics,Comedy"
invisible_woman,The Invisible Woman,"Dec 27, 1940 Wide",A. Edward Sutherland,1 hr. 13 min.,"Romance,Mystery & Suspense,Science Fiction & Fantasy,Comedy"
fantasia,Fantasia,"Nov 13, 1940 Wide","Deems Taylor,Hugh Douglas,Julietta Novis,Leopold Stokowski,James Algar,Mickey Mouse,Samuel Armstrong,Ford Beebe,Walt Disney,Norman Ferguson,Jim Handley,Wilfred Jackson,Hamilton Luske,Bill Roberts,Paul Satterfield,T. Hee,Bianca Majolie,Ben Sharpsteen,Norman Wright,Albert Heath,Ford I. Beebe,Sylvia Moberly-Holland,Graham Heid",1 hr. 56 min.,"Animation,Kids & Family,Musical & Performing Arts,Classics,Science Fiction & Fantasy"
fantasia_75th_anniversary,Fantasia - 75th Anniversary,"Nov 8, 2015 Limited","James Algar,Samuel Armstrong,Ford Beebe,Norman Ferguson,Jim Handley,T. Hee",,"Animation,Kids & Family,Classics"
771357233,The Invisible Woman,"Dec 25, 2013 Limited",Ralph Fiennes,,Drama
julie_andrews_the_sound_of_christmas,Julie Andrews: The Sound of Christmas,"Dec 16, 1987 Wide",Dwight Hemion,,"Television,Kids & Family,Musical & Performing Arts"
rudolph_and_frostys_christmas_in_july,Rudolph & Frosty's Christmas in July,"Jul 1, 1979 Wide","Arthur Rankin Jr.,Jules Bass,Arthur Rankin",,"Animation,Kids & Family"
1128598-our_town,Our Town,"May 23, 2003 Wide",James Naughton,2 hr.,"Musical & Performing Arts,Drama"
christmas_in_july,Christmas in July,"Oct 18, 1940 Wide",Preston Sturges,1 hr. 7 min.,"Romance,Classics,Comedy"
buck_privates,Buck Privates,"Jan 31, 1941 Wide",Arthur Lubin,1 hr. 24 min.,Comedy
buck_privates_come_home,Buck Privates Come Home,"Mar 1, 1947 Wide",Charles Barton,1 hr. 17 min.,"Classics,Comedy"
770672192,"Edison, the Man","May 1, 1940 Wide",Clarence Brown,1 hr. 47 min.,"Drama,Classics"
crazy_love_2007,Crazy Love,"May 30, 2007 Wide","Dan Klores,Fisher Stevens",,Documentary
frankenstein_meets_the_wolf_man,Frankenstein Meets the Wolf Man,"Mar 5, 1943 Wide",Roy William Neill,1 hr. 13 min.,"Horror,Classics,Science Fiction & Fantasy"
1055992-they_drive_by_night,They Drive by Night,"Dec 1, 1938 Wide",Arthur B. Woods,,"Drama,Mystery & Suspense,Classics"
love_crazy,Love Crazy,"May 23, 1941 Wide",Jack Conway,1 hr. 39 min.,"Classics,Comedy"
771203531,"Crazy, Stupid, Love.","Jul 29, 2011 Wide","Glenn Ficarra,John Requa",,"Drama,Romance,Comedy"
1194949-wolfman,The Wolfman,"Feb 12, 2010 Wide",Joe Johnston,,"Mystery & Suspense,Horror"
1015737-our_town,Our Town,"May 24, 1940 Wide",Sam Wood,1 hr. 30 min.,"Drama,Classics"
1021214-they_drive_by_night,They Drive by Night,"Aug 3, 1940 Wide",Raoul Walsh,1 hr. 35 min.,"Drama,Classics"
wolf_man,The Wolf Man,"Dec 12, 1941 Wide",George Waggner,1 hr. 10 min.,"Horror,Classics,Science Fiction & Fantasy"
operation_dumbo_drop,Operation Dumbo Drop,"Jul 28, 1995 Wide",Simon Wincer,1 hr. 47 min.,"Comedy,Kids & Family"
the_maltese_falcon_one_magnificent_bird,The Maltese Falcon: One Magnificent Bird,"Oct 3, 2006 Wide",Gary Leva,,Documentary
big_store,The Big Store,"Jun 20, 1941 Wide","Charles Reisner,Charles 'Chuck' Riesner,Charles Riesner",,"Musical & Performing Arts,Classics,Comedy"
high_sierra_a_journey_on_the_john_muir_trail,High Sierra: A Journey On The John Muir Trail,"Jan 15, 2011 Wide",Peter Bell,,"Documentary,Action & Adventure"
1063050-maltese_falcon,The Maltese Falcon,"Jun 13, 1931 Wide",Roy Del Ruth,,"Drama,Action & Adventure,Mystery & Suspense,Classics"
1013139-maltese_falcon,The Maltese Falcon,"Oct 18, 1941 Wide",John Huston,1 hr. 41 min.,"Mystery & Suspense,Drama"
high_sierra,High Sierra,"Jan 25, 1941 Limited",Raoul Walsh,1 hr. 36 min.,"Drama,Mystery & Suspense,Classics"
ball_of_fire,Ball of Fire,"Jan 1, 1941 Wide",Howard Hawks,2 hr.,"Drama,Comedy"
great_balls_of_fire,Great Balls of Fire,"Jun 30, 1989 Wide","Jim McBride,Jim McBride",1 hr. 48 min.,Drama
